,Variable,Year,province,value,adm_level,region,unit
2029,Magnitude of Subsistence Poor Population,2015,NCR,"  82,747 ",Region,NCR,population
2030,Annual Per Capita Poverty Threshold (in Pesos),1991,Negros Occidental,,Province,Region VI,in Pesos
2031,Annual Per Capita Poverty Threshold (in Pesos),2006,Negros Occidental,"  11,826 ",Province,Region VI,in Pesos
2032,Annual Per Capita Poverty Threshold (in Pesos),2009,Negros Occidental,"  14,921 ",Province,Region VI,in Pesos
2033,Annual Per Capita Poverty Threshold (in Pesos),2012,Negros Occidental,"  17,243 ",Province,Region VI,in Pesos
2034,Annual Per Capita Poverty Threshold (in Pesos),2015,Negros Occidental,"  20,464 ",Province,Region VI,in Pesos
2035,Poverty Incidence among Families (%),1991,Negros Occidental,,Province,Region VI,%
2036,Poverty Incidence among Families (%),2006,Negros Occidental,21.6,Province,Region VI,%
2037,Poverty Incidence among Families (%),2009,Negros Occidental,22.9,Province,Region VI,%
2038,Poverty Incidence among Families (%),2012,Negros Occidental,24.9,Province,Region VI,%
2039,Poverty Incidence among Families (%),2015,Negros Occidental,21.9,Province,Region VI,%
2040,Magnitude of Poor Families,1991,Negros Occidental,,Province,Region VI,families
2041,Magnitude of Poor Families,2006,Negros Occidental,"  125,256 ",Province,Region VI,families
2042,Magnitude of Poor Families,2009,Negros Occidental,"  141,585 ",Province,Region VI,families
2043,Magnitude of Poor Families,2012,Negros Occidental,"  164,827 ",Province,Region VI,families
2044,Magnitude of Poor Families,2015,Negros Occidental,"  145,182 ",Province,Region VI,families
2045,Poverty Incidence among Population (%),1991,Negros Occidental,,Province,Region VI,%
2046,Poverty Incidence among Population (%),2006,Negros Occidental,28.2,Province,Region VI,%
2047,Poverty Incidence among Population (%),2009,Negros Occidental,30.4,Province,Region VI,%
2048,Poverty Incidence among Population (%),2012,Negros Occidental,32.3,Province,Region VI,%
2049,Poverty Incidence among Population (%),2015,Negros Occidental,29.0,Province,Region VI,%
2050,Magnitude of Poor Population,1991,Negros Occidental,,Province,Region VI,population
2051,Magnitude of Poor Population,2006,Negros Occidental,"  776,097 ",Province,Region VI,population
2052,Magnitude of Poor Population,2009,Negros Occidental,"  884,100 ",Province,Region VI,population
2053,Magnitude of Poor Population,2012,Negros Occidental,"  961,694 ",Province,Region VI,population
2054,Magnitude of Poor Population,2015,Negros Occidental,"  867,141 ",Province,Region VI,population
2055,Subsistence Incidence among Population (%),1991,Negros Occidental,,Province,Region VI,%
2056,Subsistence Incidence among Population (%),2006,Negros Occidental,10.5,Province,Region VI,%
2057,Subsistence Incidence among Population (%),2009,Negros Occidental,9.0,Province,Region VI,%
2058,Subsistence Incidence among Population (%),2012,Negros Occidental,12.3,Province,Region VI,%
2059,Subsistence Incidence among Population (%),2015,Negros Occidental,9.4,Province,Region VI,%
2060,Magnitude of Subsistence Poor Population,1991,Negros Occidental,,Province,Region VI,population
2061,Magnitude of Subsistence Poor Population,2006,Negros Occidental,"  289,878 ",Province,Region VI,population
2062,Magnitude of Subsistence Poor Population,2009,Negros Occidental,"  260,376 ",Province,Region VI,population
2063,Magnitude of Subsistence Poor Population,2012,Negros Occidental,"  367,310 ",Province,Region VI,population
2064,Magnitude of Subsistence Poor Population,2015,Negros Occidental,"  281,940 ",Province,Region VI,population
2065,Annual Per Capita Poverty Threshold (in Pesos),1991,Negros Oriental,,Province,Region VII,in Pesos
2066,Annual Per Capita Poverty Threshold (in Pesos),2006,Negros Oriental,"  11,518 ",Province,Region VII,in Pesos
2067,Annual Per Capita Poverty Threshold (in Pesos),2009,Negros Oriental,"  13,625 ",Province,Region VII,in Pesos
2068,Annual Per Capita Poverty Threshold (in Pesos),2012,Negros Oriental,"  18,589 ",Province,Region VII,in Pesos
2069,Annual Per Capita Poverty Threshold (in Pesos),2015,Negros Oriental,"  22,823 ",Province,Region VII,in Pesos
2070,Poverty Incidence among Families (%),1991,Negros Oriental,,Province,Region VII,%
2071,Poverty Incidence among Families (%),2006,Negros Oriental,38.2,Province,Region VII,%
2072,Poverty Incidence among Families (%),2009,Negros Oriental,28.0,Province,Region VII,%
2073,Poverty Incidence among Families (%),2012,Negros Oriental,43.9,Province,Region VII,%
2074,Poverty Incidence among Families (%),2015,Negros Oriental,38.7,Province,Region VII,%
2075,Magnitude of Poor Families,1991,Negros Oriental,,Province,Region VII,families
2076,Magnitude of Poor Families,2006,Negros Oriental,"  99,734 ",Province,Region VII,families
2077,Magnitude of Poor Families,2009,Negros Oriental,"  78,122 ",Province,Region VII,families
2078,Magnitude of Poor Families,2012,Negros Oriental,"  131,317 ",Province,Region VII,families
2079,Magnitude of Poor Families,2015,Negros Oriental,"  138,029 ",Province,Region VII,families
2080,Poverty Incidence among Population (%),1991,Negros Oriental,,Province,Region VII,%
2081,Poverty Incidence among Population (%),2006,Negros Oriental,42.9,Province,Region VII,%
2082,Poverty Incidence among Population (%),2009,Negros Oriental,33.2,Province,Region VII,%
2083,Poverty Incidence among Population (%),2012,Negros Oriental,50.1,Province,Region VII,%
2084,Poverty Incidence among Population (%),2015,Negros Oriental,45.0,Province,Region VII,%
2085,Magnitude of Poor Population,1991,Negros Oriental,,Province,Region VII,population
2086,Magnitude of Poor Population,2006,Negros Oriental,"  526,025 ",Province,Region VII,population
2087,Magnitude of Poor Population,2009,Negros Oriental,"  397,815 ",Province,Region VII,population
2088,Magnitude of Poor Population,2012,Negros Oriental,"  638,466 ",Province,Region VII,population
2089,Magnitude of Poor Population,2015,Negros Oriental,"  694,293 ",Province,Region VII,population
2090,Subsistence Incidence among Population (%),1991,Negros Oriental,,Province,Region VII,%
2091,Subsistence Incidence among Population (%),2006,Negros Oriental,22.4,Province,Region VII,%
2092,Subsistence Incidence among Population (%),2009,Negros Oriental,14.6,Province,Region VII,%
2093,Subsistence Incidence among Population (%),2012,Negros Oriental,29.4,Province,Region VII,%
2094,Subsistence Incidence among Population (%),2015,Negros Oriental,24.2,Province,Region VII,%
2095,Magnitude of Subsistence Poor Population,1991,Negros Oriental,,Province,Region VII,population
2096,Magnitude of Subsistence Poor Population,2006,Negros Oriental,"  273,902 ",Province,Region VII,population
2097,Magnitude of Subsistence Poor Population,2009,Negros Oriental,"  174,760 ",Province,Region VII,population
2098,Magnitude of Subsistence Poor Population,2012,Negros Oriental,"  375,009 ",Province,Region VII,population
2099,Magnitude of Subsistence Poor Population,2015,Negros Oriental,"  374,135 ",Province,Region VII,population
2100,Annual Per Capita Poverty Threshold (in Pesos),1991,North Cotabato,,Province,Region XII,in Pesos
2101,Annual Per Capita Poverty Threshold (in Pesos),2006,North Cotabato,"  12,077 ",Province,Region XII,in Pesos
2102,Annual Per Capita Poverty Threshold (in Pesos),2009,North Cotabato,"  14,862 ",Province,Region XII,in Pesos
2103,Annual Per Capita Poverty Threshold (in Pesos),2012,North Cotabato,"  18,340 ",Province,Region XII,in Pesos
2104,Annual Per Capita Poverty Threshold (in Pesos),2015,North Cotabato,"  20,555 ",Province,Region XII,in Pesos
2105,Poverty Incidence among Families (%),1991,North Cotabato,,Province,Region XII,%
2106,Poverty Incidence among Families (%),2006,North Cotabato,25.6,Province,Region XII,%
2107,Poverty Incidence among Families (%),2009,North Cotabato,23.4,Province,Region XII,%
2108,Poverty Incidence among Families (%),2012,North Cotabato,44.8,Province,Region XII,%
2109,Poverty Incidence among Families (%),2015,North Cotabato,34.5,Province,Region XII,%
2110,Magnitude of Poor Families,1991,North Cotabato,,Province,Region XII,families
2111,Magnitude of Poor Families,2006,North Cotabato,"  60,532 ",Province,Region XII,families
2112,Magnitude of Poor Families,2009,North Cotabato,"  61,568 ",Province,Region XII,families
2113,Magnitude of Poor Families,2012,North Cotabato,"  131,744 ",Province,Region XII,families
2114,Magnitude of Poor Families,2015,North Cotabato,"  109,146 ",Province,Region XII,families
2115,Poverty Incidence among Population (%),1991,North Cotabato,,Province,Region XII,%
2116,Poverty Incidence among Population (%),2006,North Cotabato,31.4,Province,Region XII,%
2117,Poverty Incidence among Population (%),2009,North Cotabato,30.6,Province,Region XII,%
2118,Poverty Incidence among Population (%),2012,North Cotabato,52.4,Province,Region XII,%
2119,Poverty Incidence among Population (%),2015,North Cotabato,41.4,Province,Region XII,%
2120,Magnitude of Poor Population,1991,North Cotabato,,Province,Region XII,population
2121,Magnitude of Poor Population,2006,North Cotabato,"  331,158 ",Province,Region XII,population
2122,Magnitude of Poor Population,2009,North Cotabato,"  361,554 ",Province,Region XII,population
2123,Magnitude of Poor Population,2012,North Cotabato,"  708,062 ",Province,Region XII,population
2124,Magnitude of Poor Population,2015,North Cotabato,"  615,923 ",Province,Region XII,population
2125,Subsistence Incidence among Population (%),1991,North Cotabato,,Province,Region XII,%
2126,Subsistence Incidence among Population (%),2006,North Cotabato,14.0,Province,Region XII,%
2127,Subsistence Incidence among Population (%),2009,North Cotabato,13.2,Province,Region XII,%
2128,Subsistence Incidence among Population (%),2012,North Cotabato,32.6,Province,Region XII,%
2129,Subsistence Incidence among Population (%),2015,North Cotabato,22.7,Province,Region XII,%
2130,Magnitude of Subsistence Poor Population,1991,North Cotabato,,Province,Region XII,population
2131,Magnitude of Subsistence Poor Population,2006,North Cotabato,"  147,219 ",Province,Region XII,population
2132,Magnitude of Subsistence Poor Population,2009,North Cotabato,"  155,375 ",Province,Region XII,population
2133,Magnitude of Subsistence Poor Population,2012,North Cotabato,"  441,309 ",Province,Region XII,population
2134,Magnitude of Subsistence Poor Population,2015,North Cotabato,"  337,875 ",Province,Region XII,population
2135,Annual Per Capita Poverty Threshold (in Pesos),1991,Northern Samar,,Province,Region VIII,in Pesos
2136,Annual Per Capita Poverty Threshold (in Pesos),2006,Northern Samar,"  12,959 ",Province,Region VIII,in Pesos
2137,Annual Per Capita Poverty Threshold (in Pesos),2009,Northern Samar,"  16,883 ",Province,Region VIII,in Pesos
2138,Annual Per Capita Poverty Threshold (in Pesos),2012,Northern Samar,"  19,197 ",Province,Region VIII,in Pesos
2139,Annual Per Capita Poverty Threshold (in Pesos),2015,Northern Samar,"  21,574 ",Province,Region VIII,in Pesos
2140,Poverty Incidence among Families (%),1991,Northern Samar,,Province,Region VIII,%
2141,Poverty Incidence among Families (%),2006,Northern Samar,44.6,Province,Region VIII,%
2142,Poverty Incidence among Families (%),2009,Northern Samar,42.8,Province,Region VIII,%
2143,Poverty Incidence among Families (%),2012,Northern Samar,43.5,Province,Region VIII,%
2144,Poverty Incidence among Families (%),2015,Northern Samar,47.9,Province,Region VIII,%
2145,Magnitude of Poor Families,1991,Northern Samar,,Province,Region VIII,families
2146,Magnitude of Poor Families,2006,Northern Samar,"  47,317 ",Province,Region VIII,families
2147,Magnitude of Poor Families,2009,Northern Samar,"  48,079 ",Province,Region VIII,families
2148,Magnitude of Poor Families,2012,Northern Samar,"  51,663 ",Province,Region VIII,families
2149,Magnitude of Poor Families,2015,Northern Samar,"  57,003 ",Province,Region VIII,families
2150,Poverty Incidence among Population (%),1991,Northern Samar,,Province,Region VIII,%
2151,Poverty Incidence among Population (%),2006,Northern Samar,53.4,Province,Region VIII,%
2152,Poverty Incidence among Population (%),2009,Northern Samar,52.1,Province,Region VIII,%
2153,Poverty Incidence among Population (%),2012,Northern Samar,50.2,Province,Region VIII,%
2154,Poverty Incidence among Population (%),2015,Northern Samar,56.2,Province,Region VIII,%
2155,Magnitude of Poor Population,1991,Northern Samar,,Province,Region VIII,population
2156,Magnitude of Poor Population,2006,Northern Samar,"  294,039 ",Province,Region VIII,population
2157,Magnitude of Poor Population,2009,Northern Samar,"  303,403 ",Province,Region VIII,population
2158,Magnitude of Poor Population,2012,Northern Samar,"  309,089 ",Province,Region VIII,population
2159,Magnitude of Poor Population,2015,Northern Samar,"  337,064 ",Province,Region VIII,population
2160,Subsistence Incidence among Population (%),1991,Northern Samar,,Province,Region VIII,%
2161,Subsistence Incidence among Population (%),2006,Northern Samar,35.0,Province,Region VIII,%
2162,Subsistence Incidence among Population (%),2009,Northern Samar,27.9,Province,Region VIII,%
2163,Subsistence Incidence among Population (%),2012,Northern Samar,23.7,Province,Region VIII,%
2164,Subsistence Incidence among Population (%),2015,Northern Samar,29.3,Province,Region VIII,%
2165,Magnitude of Subsistence Poor Population,1991,Northern Samar,,Province,Region VIII,population
2166,Magnitude of Subsistence Poor Population,2006,Northern Samar,"  192,862 ",Province,Region VIII,population
2167,Magnitude of Subsistence Poor Population,2009,Northern Samar,"  162,360 ",Province,Region VIII,population
2168,Magnitude of Subsistence Poor Population,2012,Northern Samar,"  146,222 ",Province,Region VIII,population
2169,Magnitude of Subsistence Poor Population,2015,Northern Samar,"  175,868 ",Province,Region VIII,population
2170,Annual Per Capita Poverty Threshold (in Pesos),1991,Nueva Ecija,,Province,Region III,in Pesos
2171,Annual Per Capita Poverty Threshold (in Pesos),2006,Nueva Ecija,"  14,857 ",Province,Region III,in Pesos
2172,Annual Per Capita Poverty Threshold (in Pesos),2009,Nueva Ecija,"  18,732 ",Province,Region III,in Pesos
2173,Annual Per Capita Poverty Threshold (in Pesos),2012,Nueva Ecija,"  20,847 ",Province,Region III,in Pesos
2174,Annual Per Capita Poverty Threshold (in Pesos),2015,Nueva Ecija,"  23,403 ",Province,Region III,in Pesos
2175,Poverty Incidence among Families (%),1991,Nueva Ecija,,Province,Region III,%
2176,Poverty Incidence among Families (%),2006,Nueva Ecija,21.6,Province,Region III,%
2177,Poverty Incidence among Families (%),2009,Nueva Ecija,24.9,Province,Region III,%
2178,Poverty Incidence among Families (%),2012,Nueva Ecija,19.6,Province,Region III,%
2179,Poverty Incidence among Families (%),2015,Nueva Ecija,18.6,Province,Region III,%
2180,Magnitude of Poor Families,1991,Nueva Ecija,,Province,Region III,families
2181,Magnitude of Poor Families,2006,Nueva Ecija,"  85,958 ",Province,Region III,families
2182,Magnitude of Poor Families,2009,Nueva Ecija,"  107,224 ",Province,Region III,families
2183,Magnitude of Poor Families,2012,Nueva Ecija,"  91,168 ",Province,Region III,families
2184,Magnitude of Poor Families,2015,Nueva Ecija,"  105,793 ",Province,Region III,families
2185,Poverty Incidence among Population (%),1991,Nueva Ecija,,Province,Region III,%
2186,Poverty Incidence among Population (%),2006,Nueva Ecija,26.5,Province,Region III,%
2187,Poverty Incidence among Population (%),2009,Nueva Ecija,29.9,Province,Region III,%
2188,Poverty Incidence among Population (%),2012,Nueva Ecija,25.2,Province,Region III,%
2189,Poverty Incidence among Population (%),2015,Nueva Ecija,22.6,Province,Region III,%
2190,Magnitude of Poor Population,1991,Nueva Ecija,,Province,Region III,population
2191,Magnitude of Poor Population,2006,Nueva Ecija,"  469,219 ",Province,Region III,population
2192,Magnitude of Poor Population,2009,Nueva Ecija,"  560,167 ",Province,Region III,population
2193,Magnitude of Poor Population,2012,Nueva Ecija,"  488,808 ",Province,Region III,population
2194,Magnitude of Poor Population,2015,Nueva Ecija,"  547,711 ",Province,Region III,population
2195,Subsistence Incidence among Population (%),1991,Nueva Ecija,,Province,Region III,%
2196,Subsistence Incidence among Population (%),2006,Nueva Ecija,9.1,Province,Region III,%
